PRODUCT_UPC,PRODUCT_CATALOGUE_NUMBER,TRACK_ISRC_CODE,TRACK_ID,LABEL,RELEASE,TRACK_TITLE,TRACK_ARTIST,REMIXER_NAME,REMIX,TERRITORY,PURCHASE_STATUS,FORMAT,DELIVERY,TRANSACTION_DATE,CONTENT_TYPE,TRACK_COUNT,GROSS_CONTENT_REVENUE,GROSS_WAV_REVENUE,PAID_PRICE,NET_CONTENT_REVENUE,NET_WAV_REVENUE,MECHANICAL_WITHHOLDING,US_TAX_WITHHOLDING,WITHHELD_AMOUNT,US_TAX_WITHHOLDING_PERCENT,US_TAX_WITHHOLDING_COMPLIANCY_STATUS,NET_TOTAL,SALE_TYPE
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",DEU,"New Release",mp3,download,2017-07-23,single,1,1.82,0.00,1.82,1.18,0.0000000000,0.18,0.00,0.18,0.0000,1,1.00,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",NLD,"New Release",mp3,download,2017-07-23,single,1,1.82,0.00,1.82,1.18,0.0000000000,0.18,0.00,0.18,0.0000,1,1.00,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",FRA,"New Release",mp3,download,2017-07-24,single,1,1.46,0.00,1.46,0.95,0.0000000000,0.15,0.00,0.15,0.0000,1,0.80,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",ABW,"New Release",mp3,download,2017-07-24,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",AUT,"New Release",mp3,download,2017-07-25,single,1,1.82,0.00,1.82,1.18,0.0000000000,0.18,0.00,0.18,0.0000,1,1.00,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",JPN,"New Release",mp3,download,2017-07-25,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",AUS,"New Release",aiff,download,2017-07-25,single,1,1.74,0.59,2.33,1.13,0.3000000000,0.23,0.00,0.23,0.0000,1,1.20,Sale
,INS278,USMKV1727601,9376440,"InStereo Recordings","We Can Be Lovers","We Can Be Lovers","Block & Crown,Chris Marina",,"Original Mix",NZL,"New Release",wav,download,2017-07-27,single,1,1.99,0.75,2.74,1.29,0.3800000000,0.27,0.00,0.27,0.0000,1,1.40,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,"New Release",mp3,download,2017-07-28,single,1,0.91,0.00,0.91,0.59,0.0000000000,0.09,0.00,0.09,0.0000,1,0.50,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CAN,"New Release",mp3,download,2017-07-28,single,1,1.00,0.00,1.00,0.65,0.0000000000,0.10,0.00,0.10,0.0000,1,0.55,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,"New Release",aiff,download,2017-07-28,single,1,1.99,0.75,2.74,1.29,0.3800000000,0.00,0.00,0.00,0.0000,1,1.67,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,"New Release",mp3,download,2017-07-30,single,1,0.92,0.00,0.92,0.60,0.0000000000,0.09,0.00,0.09,0.0000,1,0.51,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,aiff,download,2017-07-01,single,1,2.48,0.86,3.34,1.61,0.4300000000,0.33,0.00,0.33,0.0000,1,1.71,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-01,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.23,0.00,0.23,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",FRA,Exclusive,mp3,download,2017-07-01,single,1,2.48,0.00,2.48,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-01,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.23,0.00,0.23,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",IRL,Exclusive,mp3,download,2017-07-01,single,1,2.48,0.00,2.48,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",TUR,Exclusive,mp3,download,2017-07-01,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-01,single,1,2.07,0.00,2.07,1.34,0.0000000000,0.21,0.00,0.21,0.0000,1,1.13,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,mp3,download,2017-07-01,single,1,2.48,0.00,2.48,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-01,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.23,0.00,0.23,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,aiff,download,2017-07-01,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.00,0.00,0.00,0.0000,1,2.00,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-01,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.00,0.00,0.00,0.0000,1,1.62,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-01,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.23,0.00,0.23,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",SWE,Exclusive,wav,download,2017-07-02,single,1,2.48,0.86,3.34,1.61,0.4300000000,0.33,0.00,0.33,0.0000,1,1.71,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",POL,Exclusive,mp3,download,2017-07-02,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ESP,Exclusive,mp3,download,2017-07-02,single,1,2.11,0.00,2.11,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-02,single,1,2.07,0.00,2.07,1.34,0.0000000000,0.21,0.00,0.21,0.0000,1,1.13,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,aiff,download,2017-07-02,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.00,0.00,0.00,0.0000,1,2.00,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-02,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.23,0.00,0.23,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-02,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.00,0.00,0.00,0.0000,1,1.62,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-03,single,1,2.07,0.00,2.07,1.34,0.0000000000,0.21,0.00,0.21,0.0000,1,1.13,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-03,single,1,1.91,0.00,1.91,1.24,0.0000000000,0.19,0.00,0.19,0.0000,1,1.05,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-03,single,1,2.10,0.00,2.10,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-03,single,1,2.48,0.00,2.48,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-03,single,1,2.11,0.00,2.11,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CHE,Exclusive,mp3,download,2017-07-03,single,1,2.11,0.00,2.11,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-04,single,1,2.10,0.00,2.10,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-04,single,1,1.90,0.00,1.90,1.24,0.0000000000,0.19,0.00,0.19,0.0000,1,1.05,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-04,single,1,1.90,0.00,1.90,1.24,0.0000000000,0.19,0.00,0.19,0.0000,1,1.05,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-04,single,1,1.90,0.00,1.90,1.24,0.0000000000,0.19,0.00,0.19,0.0000,1,1.05,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",FIN,Exclusive,mp3,download,2017-07-04,single,1,2.10,0.00,2.10,1.37,0.0000000000,0.21,0.00,0.21,0.0000,1,1.16,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-04,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.00,0.00,0.00,0.0000,1,1.62,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,mp3,download,2017-07-04,single,1,2.47,0.00,2.47,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-06,single,1,2.46,0.00,2.46,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GGY,Exclusive,mp3,download,2017-07-06,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-06,single,1,2.02,0.00,2.02,1.31,0.0000000000,0.20,0.00,0.20,0.0000,1,1.11,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ZAF,Exclusive,aiff,download,2017-07-06,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.32,0.00,0.32,0.0000,1,1.68,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ARG,Exclusive,mp3,download,2017-07-06,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-06,single,1,2.46,0.00,2.46,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-06,single,1,2.46,0.00,2.46,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",FRA,Exclusive,mp3,download,2017-07-06,single,1,2.46,0.00,2.46,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-06,single,1,2.46,0.00,2.46,1.60,0.0000000000,0.25,0.00,0.25,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,wav,download,2017-07-06,single,1,2.24,0.75,2.99,1.46,0.3800000000,0.00,0.00,0.00,0.0000,1,1.84,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-06,single,1,2.24,0.00,2.24,1.46,0.0000000000,0.00,0.00,0.00,0.0000,1,1.46,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-07,single,1,2.48,0.00,2.48,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",FRA,Exclusive,wav,download,2017-07-07,single,1,2.48,0.86,3.34,1.61,0.4300000000,0.33,0.00,0.33,0.0000,1,1.71,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",FRA,Exclusive,aiff,download,2017-07-07,single,1,2.24,0.86,3.10,1.46,0.4300000000,0.31,0.00,0.31,0.0000,1,1.58,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-07,single,1,2.24,0.00,2.24,1.46,0.0000000000,0.22,0.00,0.22,0.0000,1,1.24,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,"New Release",mp3,download,2017-07-21,single,1,1.43,0.00,1.43,0.93,0.0000000000,0.14,0.00,0.14,0.0000,1,0.79,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,"New Release",aiff,download,2017-07-22,single,1,1.82,0.87,2.69,1.18,0.4400000000,0.27,0.00,0.27,0.0000,1,1.35,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,"New Release",aiff,download,2017-07-22,single,1,0.00,0.75,0.75,0.00,0.3800000000,0.00,0.00,0.00,0.0000,1,0.38,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,"New Release",mp3,download,2017-07-26,single,1,1.69,0.00,1.69,1.10,0.0000000000,0.17,0.00,0.17,0.0000,1,0.93,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,"New Release",mp3,download,2017-07-27,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.00,0.00,0.00,0.0000,1,1.29,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",JPN,Exclusive,mp3,download,2017-07-14,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-14,single,1,2.08,0.00,2.08,1.35,0.0000000000,0.21,0.00,0.21,0.0000,1,1.14,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,wav,download,2017-06-28,single,1,-2.46,-0.85,-3.31,-1.60,-0.4300000000,-0.33,0.00,-0.33,0.0000,1,-1.70,Void
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-15,single,1,2.27,0.00,2.27,1.47,0.0000000000,0.23,0.00,0.23,0.0000,1,1.24,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CHE,Exclusive,mp3,download,2017-07-17,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CHE,Exclusive,mp3,download,2017-07-17,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-18,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,aiff,download,2017-07-18,single,1,2.10,0.58,2.68,1.36,0.2900000000,0.27,0.00,0.27,0.0000,1,1.38,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-19,single,1,2.26,0.00,2.26,1.47,0.0000000000,0.23,0.00,0.23,0.0000,1,1.24,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CHE,"New Release",aiff,download,2017-07-20,single,1,1.59,0.75,2.34,1.03,0.3800000000,0.23,0.00,0.23,0.0000,1,1.18,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CHE,Exclusive,mp3,download,2017-07-07,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-07,single,1,2.24,0.00,2.24,1.46,0.0000000000,0.22,0.00,0.22,0.0000,1,1.24,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-07,single,1,2.04,0.00,2.04,1.33,0.0000000000,0.20,0.00,0.20,0.0000,1,1.13,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CAN,Exclusive,mp3,download,2017-07-08,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,mp3,download,2017-07-08,single,1,2.47,0.00,2.47,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",KOR,Exclusive,wav,download,2017-07-08,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.32,0.00,0.32,0.0000,1,1.68,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-09,single,1,2.47,0.00,2.47,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,aiff,download,2017-07-10,single,1,2.01,0.97,2.98,1.31,0.4800000000,0.30,0.00,0.30,0.0000,1,1.49,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,mp3,download,2017-07-11,single,1,2.47,0.00,2.47,1.61,0.0000000000,0.25,0.00,0.25,0.0000,1,1.36,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-11,single,1,2.24,0.00,2.24,1.46,0.0000000000,0.00,0.00,0.00,0.0000,1,1.46,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,aiff,download,2017-07-11,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.00,0.00,0.00,0.0000,1,2.00,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-12,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.22,0.00,0.22,0.0000,1,1.24,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",CAN,Exclusive,mp3,download,2017-07-12,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",ITA,Exclusive,mp3,download,2017-07-12,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",DEU,Exclusive,mp3,download,2017-07-12,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",NLD,Exclusive,mp3,download,2017-07-12,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,aiff,download,2017-07-12,single,1,1.85,0.57,2.42,1.20,0.2900000000,0.24,0.00,0.24,0.0000,1,1.25,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",AUS,Exclusive,mp3,download,2017-07-12,single,1,2.05,0.00,2.05,1.34,0.0000000000,0.21,0.00,0.21,0.0000,1,1.13,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",THA,Exclusive,mp3,download,2017-07-13,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-13,single,1,2.23,0.00,2.23,1.45,0.0000000000,0.22,0.00,0.22,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",GBR,Exclusive,mp3,download,2017-07-13,single,1,2.23,0.00,2.23,1.45,0.0000000000,0.22,0.00,0.22,0.0000,1,1.23,Sale
,INS279,USMKV1727701,9399956,"InStereo Recordings","True Player E.P.","Rescue Me","Gary Caos",,"Original Mix",USA,Exclusive,mp3,download,2017-07-13,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.00,0.00,0.00,0.0000,1,1.62,Sale
